CRUISE,VESSEL,YEAR,SEASON,STATION,STRATUM,TOW,OPERATION_STATUS,SHG,TOGA,TYPE_CODE,TYPE_COMMENT,OPERATION_CODE,OPERATION_COMMENT,GEAR_CODE,GEAR_COMMENT,ACQUISITION_CODE,ACQUISITION_COMMENT,DECDEG_BEGLAT,DECDEG_BEGLON,DECDEG_ENDLAT,DECDEG_ENDLON,TOW_DURATION (min),BEGIN_TOW_DATE,BEGIN_TOW_TIME,END_TOW_DATE,END_TOW_TIME,AVG_DEPTH (m),BOTTOM_TEMP (deg C),BOTTOM_SALINITY (PSU),SURFACE_TEMP (deg C),SURFACE_SALINITY (PSU),SVSPP,LOGGED_SPECIES_NAME,EXPANDED_CATCH_WT (kg),EXPANDED_CATCH_NUMBER
196721,AL,1967,FALL,247,1310,2,Representative,111,,, ,, ,, ,, ,42.916667,-66.6,,,30,11/13/1967,19:35,11/13/1967 0:00,8:05:00 PM,161,,,9.7,,84,Brosme brosme (cusk),1.4,1
196721,AL,1967,FALL,261,1410,6,Representative,111,,, ,, ,, ,, ,42.716667,-65.083333,,,30,11/15/1967,11:39,11/15/1967 0:00,12:09:00 PM,117,4.5,,10,,84,Brosme brosme (cusk),0,1
196721,AL,1967,FALL,269,1170,1,Representative,111,,, ,, ,, ,, ,41.8,-65.783333,,,30,11/17/1967,9:56,11/17/1967 0:00,10:26:00 AM,135,6.1,,10.5,,84,Brosme brosme (cusk),3.2,1
196721,AL,1967,FALL,281,1290,4,Representative,111,,, ,, ,, ,, ,42.233333,-67.3,,,30,11/18/1967,12:41,11/18/1967 0:00,1:11:00 PM,221,,,10.3,,84,Brosme brosme (cusk),1.4,1
196721,AL,1967,FALL,284,1300,3,Representative,111,,, ,, ,, ,, ,42.3,-67.45,,,30,11/18/1967,19:45,11/18/1967 0:00,8:15:00 PM,304,6.9,,10.1,,84,Brosme brosme (cusk),0,1
196721,AL,1967,FALL,285,1290,5,Representative,111,,, ,, ,, ,, ,42.35,-67.75,,,30,11/18/1967,22:17,11/18/1967 0:00,10:47:00 PM,225,6.8,,9.6,,84,Brosme brosme (cusk),1.8,1
196721,AL,1967,FALL,299,1370,3,Representative,111,,, ,, ,, ,, ,42.783333,-69.183333,,,30,12/2/1967,5:05,12/2/1967 0:00,5:35:00 AM,138,5.5,,6.3,,84,Brosme brosme (cusk),0.5,1
196721,AL,1967,FALL,301,1280,7,Representative,111,,, ,, ,, ,, ,42.516667,-68.916667,,,30,12/2/1967,9:50,12/2/1967 0:00,10:20:00 AM,199,5.7,,6.6,,84,Brosme brosme (cusk),14.5,3
196721,AL,1967,FALL,353,1230,5,Representative,111,,, ,, ,, ,, ,41.25,-69.233333,,,30,12/9/1967,11:40,12/9/1967 0:00,12:10:00 PM,90,6.9,,7.1,,84,Brosme brosme (cusk),2.7,1
196721,AL,1967,FALL,356,1240,4,Representative,111,,, ,, ,, ,, ,41.716667,-69.25,,,30,12/9/1967,17:25,12/9/1967 0:00,5:55:00 PM,193,,,7,,84,Brosme brosme (cusk),0.9,1
196721,AL,1967,FALL,357,1240,5,Representative,111,,, ,, ,, ,, ,41.816667,-69.016667,,,30,12/9/1967,19:15,12/9/1967 0:00,7:45:00 PM,172,4.6,,7.2,,84,Brosme brosme (cusk),0.5,1
196803,AL,1968,SPRING,126,1180,1,Representative,135,,, ,, ,, ,, ,41.35,-66.066667,,,30,3/21/1968,14:30,3/21/1968 0:00,3:00:00 PM,242,7.1,,3.3,,84,Brosme brosme (cusk),2.7,1
196803,AL,1968,SPRING,151,1370,2,Representative,111,,, ,, ,, ,, ,42.75,-69.366667,,,30,3/28/1968,21:34,3/28/1968 0:00,10:04:00 PM,186,3.7,,3.7,,84,Brosme brosme (cusk),0.5,1
196803,AL,1968,SPRING,160,1370,5,Representative,111,,, ,, ,, ,, ,43.233333,-68.65,,,30,3/29/1968,20:27,3/29/1968 0:00,8:57:00 PM,171,5.9,,3.3,,84,Brosme brosme (cusk),24.5,6
196803,AL,1968,SPRING,161,1380,1,Representative,111,,, ,, ,, ,, ,43.333333,-68.65,,,30,3/29/1968,22:18,3/29/1968 0:00,10:48:00 PM,159,5.9,,2.7,,84,Brosme brosme (cusk),5.9,1
196803,AL,1968,SPRING,166,1340,5,Representative,111,,, ,, ,, ,, ,44.1,-67.183333,,,30,3/30/1968,16:00,3/30/1968 0:00,4:30:00 PM,167,5.1,,3.1,,84,Brosme brosme (cusk),2.7,1
196803,AL,1968,SPRING,167,1350,1,Representative,111,,, ,, ,, ,, ,44.283333,-66.733333,,,30,3/30/1968,19:13,3/30/1968 0:00,7:43:00 PM,181,4.6,,3,,84,Brosme brosme (cusk),1.4,1
196803,AL,1968,SPRING,173,1340,3,Representative,122,,, ,, ,, ,, ,43.883333,-67.216667,,,30,3/31/1968,10:35,3/31/1968 0:00,11:05:00 AM,169,,,3,,84,Brosme brosme (cusk),2.7,1
196803,AL,1968,SPRING,176,1360,6,Representative,111,,, ,, ,, ,, ,43.366667,-67.05,,,30,3/31/1968,19:03,3/31/1968 0:00,7:33:00 PM,203,6.9,,3.6,,84,Brosme brosme (cusk),6.4,1
196803,AL,1968,SPRING,177,1340,1,Representative,111,,, ,, ,, ,, ,43.633333,-66.866667,,,30,3/31/1968,21:51,3/31/1968 0:00,10:21:00 PM,160,5.8,,3,,84,Brosme brosme (cusk),5.4,2
196803,AL,1968,SPRING,179,1330,2,Representative,111,,, ,, ,, ,, ,43.633333,-66.416667,,,30,4/1/1968,2:58,4/1/1968 0:00,3:28:00 AM,91,2.8,,2.1,,84,Brosme brosme (cusk),2.7,1
196803,AL,1968,SPRING,191,1410,1,Representative,111,,, ,, ,, ,, ,42.616667,-64.883333,,,30,4/2/1968,20:00,4/2/1968 0:00,8:30:00 PM,114,8.2,,1.5,,84,Brosme brosme (cusk),5,2
196803,AL,1968,SPRING,192,1310,6,Representative,111,,, ,, ,, ,, ,42.383333,-65.233333,,,30,4/3/1968,0:32,4/3/1968 0:00,1:02:00 AM,124,5.4,,2.2,,84,Brosme brosme (cusk),5,1
196803,AL,1968,SPRING,195,1180,2,Representative,111,,, ,, ,, ,, ,41.966667,-65.833333,,,30,4/3/1968,13:10,4/3/1968 0:00,1:40:00 PM,174,4.6,,3.7,,84,Brosme brosme (cusk),19.1,3
196803,AL,1968,SPRING,196,1170,4,Representative,111,,, ,, ,, ,, ,41.833333,-65.816667,,,30,4/3/1968,16:15,4/3/1968 0:00,4:45:00 PM,137,5.9,,2.6,,84,Brosme brosme (cusk),4.1,1
196803,AL,1968,SPRING,199,1290,7,Representative,123,,, ,, ,, ,, ,42.3,-66.116667,,,30,4/6/1968,3:00,4/6/1968 0:00,3:30:00 AM,238,6.2,,3.4,,84,Brosme brosme (cusk),3.2,1
196803,AL,1968,SPRING,205,1310,3,Representative,121,,, ,, ,, ,, ,42.783333,-65.733333,,,28,4/6/1968,16:41,4/6/1968 0:00,5:09:00 PM,114,3.4,,3.1,,84,Brosme brosme (cusk),5,2
196803,AL,1968,SPRING,206,1320,2,Representative,121,,, ,, ,, ,, ,42.65,-65.883333,,,29,4/6/1968,18:10,4/6/1968 0:00,6:39:00 PM,88,3.5,,3,,84,Brosme brosme (cusk),2.7,1
196803,AL,1968,SPRING,233,1290,2,Representative,111,,, ,, ,, ,, ,42.266667,-67.75,,,30,4/20/1968,18:50,4/20/1968 0:00,7:20:00 PM,229,6.4,,4.7,,84,Brosme brosme (cusk),2.7,1
196803,AL,1968,SPRING,234,1220,3,Representative,111,,, ,, ,, ,, ,42.116667,-67.766667,,,30,4/20/1968,20:22,4/20/1968 0:00,8:52:00 PM,195,6.4,,4.3,,84,Brosme brosme (cusk),0,1
196803,AL,1968,SPRING,235,1220,2,Representative,111,,, ,, ,, ,, ,42.033333,-67.833333,,,30,4/20/1968,22:35,4/20/1968 0:00,11:05:00 PM,179,5.2,,4.5,,84,Brosme brosme (cusk),4.5,1
196803,AL,1968,SPRING,244,1290,1,Representative,111,,, ,, ,, ,, ,42.016667,-68.266667,,,30,4/21/1968,15:36,4/21/1968 0:00,4:06:00 PM,201,5.5,,4.5,,84,Brosme brosme (cusk),2.3,1
196803,AL,1968,SPRING,248,1240,2,Representative,111,,, ,, ,, ,, ,41.75,-69.333333,,,30,4/22/1968,2:38,4/22/1968 0:00,3:08:00 AM,179,3.5,,4.7,,84,Brosme brosme (cusk),7.7,2
196803,AL,1968,SPRING,249,1280,1,Representative,111,,, ,, ,, ,, ,41.966667,-69.283333,,,30,4/22/1968,4:45,4/22/1968 0:00,5:15:00 AM,211,5.1,,4.7,,84,Brosme brosme (cusk),1.8,1
196803,AL,1968,SPRING,254,1300,1,Representative,111,,, ,, ,, ,, ,42.333333,-66.8,,,30,5/11/1968,17:02,5/11/1968 0:00,5:32:00 PM,299,,,7.2,,84,Brosme brosme (cusk),2.5,3
196803,AL,1968,SPRING,258,1360,4,Representative,111,,, ,, ,, ,, ,43,-67.533333,,,13,5/12/1968,11:33,5/12/1968 0:00,11:46:00 AM,196,6.7,,7.1,,84,Brosme brosme (cusk),4.5,3
196817,AL,1968,FALL,172,1240,5,Representative,111,,, ,, ,, ,, ,42.116667,-69.166667,,,30,11/4/1968,0:13,11/4/1968 0:00,12:43:00 AM,188,4.5,,10.5,,84,Brosme brosme (cusk),24,2
196817,AL,1968,FALL,176,1220,1,Representative,111,,, ,, ,, ,, ,41.716667,-68.433333,,,30,11/4/1968,13:10,11/4/1968 0:00,1:40:00 PM,188,7,,12.2,,84,Brosme brosme (cusk),10.4,3
196817,AL,1968,FALL,182,1220,2,Representative,111,,, ,, ,, ,, ,42.066667,-67.75,,,30,11/4/1968,23:19,11/4/1968 0:00,11:49:00 PM,192,7.2,,11.7,,84,Brosme brosme (cusk),8.2,2
196817,AL,1968,FALL,205,1290,1,Representative,111,,, ,, ,, ,, ,42.1,-65.75,,,30,11/7/1968,3:10,11/7/1968 0:00,3:40:00 AM,261,,,11.3,,84,Brosme brosme (cusk),4.5,1
196817,AL,1968,FALL,212,1490,1,Representative,111,,, ,, ,, ,, ,42.45,-64.766667,,,30,11/7/1968,18:27,11/7/1968 0:00,6:57:00 PM,279,9,,11.5,,84,Brosme brosme (cusk),5.9,1
196817,AL,1968,FALL,214,1410,3,Representative,111,,, ,, ,, ,, ,43.05,-64.416667,,,30,11/8/1968,2:00,11/8/1968 0:00,2:30:00 AM,137,7,,11.2,,84,Brosme brosme (cusk),2.3,1
196817,AL,1968,FALL,215,1420,2,Representative,111,,, ,, ,, ,, ,43.15,-64.233333,,,30,11/8/1968,4:48,11/8/1968 0:00,5:18:00 AM,89,4.9,,10.3,,84,Brosme brosme (cusk),3.2,1
196817,AL,1968,FALL,233,1360,3,Representative,131,,, ,, ,, ,, ,43.15,-68.383333,,,36,11/12/1968,13:42,11/12/1968 0:00,2:18:00 PM,188,5.5,,9,,84,Brosme brosme (cusk),5.4,1
196817,AL,1968,FALL,234,1260,2,Representative,111,,, ,, ,, ,, ,42.35,-70.1,,,30,11/19/1968,16:12,11/19/1968 0:00,4:42:00 PM,91,6.8,,9,,84,Brosme brosme (cusk),3.2,1
196817,AL,1968,FALL,235,1260,1,Representative,111,,, ,, ,, ,, ,42.616667,-70.116667,,,30,11/19/1968,19:19,11/19/1968 0:00,7:49:00 PM,94,8.6,,9,,84,Brosme brosme (cusk),12.7,4
196817,AL,1968,FALL,236,1270,3,Representative,111,,, ,, ,, ,, ,42.816667,-70.1,,,30,11/19/1968,22:08,11/19/1968 0:00,10:38:00 PM,107,8.1,,9,,84,Brosme brosme (cusk),0,1
196817,AL,1968,FALL,237,1260,4,Representative,111,,, ,, ,, ,, ,42.583333,-70.216667,,,30,11/20/1968,4:23,11/20/1968 0:00,4:53:00 AM,79,8.7,,9,,84,Brosme brosme (cusk),3.2,1
196817,AL,1968,FALL,240,1270,1,Representative,111,,, ,, ,, ,, ,42.066667,-69.75,,,30,11/20/1968,13:47,11/20/1968 0:00,2:17:00 PM,192,4.8,,8.1,,84,Brosme brosme (cusk),3.2,1
196817,AL,1968,FALL,244,1280,4,Representative,111,,, ,, ,, ,, ,42.483333,-68.883333,,,30,11/21/1968,9:09,11/21/1968 0:00,9:39:00 AM,220,6,,8,,84,Brosme brosme (cusk),0,1
196817,AL,1968,FALL,245,1280,5,Representative,111,,, ,, ,, ,, ,42.583333,-69.05,,,30,11/21/1968,11:27,11/21/1968 0:00,11:57:00 AM,152,5.8,,8,,84,Brosme brosme (cusk),1.4,1
196817,AL,1968,FALL,246,1370,1,Representative,111,,, ,, ,, ,, ,42.7,-69,,,30,11/21/1968,14:50,11/21/1968 0:00,3:20:00 PM,151,5.6,,7.8,,84,Brosme brosme (cusk),3.2,2
196817,AL,1968,FALL,247,1370,2,Representative,111,,, ,, ,, ,, ,42.7,-68.883333,,,30,11/21/1968,18:14,11/21/1968 0:00,6:44:00 PM,150,5.6,,8,,84,Brosme brosme (cusk),2.3,1
196817,AL,1968,FALL,250,1280,7,Representative,111,,, ,, ,, ,, ,42.7,-68.566667,,,30,11/22/1968,4:01,11/22/1968 0:00,4:31:00 AM,183,7.6,,9.5,,84,Brosme brosme (cusk),0.5,1
196817,AL,1968,FALL,258,1340,3,Representative,111,,, ,, ,, ,, ,43.633333,-67.133333,,,30,11/23/1968,8:46,11/23/1968 0:00,9:16:00 AM,143,8.3,,8.3,,84,Brosme brosme (cusk),0,1
196817,AL,1968,FALL,261,1340,5,Representative,111,,, ,, ,, ,, ,44.033333,-67.383333,,,30,11/23/1968,18:51,11/23/1968 0:00,7:21:00 PM,180,9.4,,9.8,,84,Brosme brosme (cusk),0,1
196817,AL,1968,FALL,262,1350,1,Representative,111,,, ,, ,, ,, ,44.2,-67.133333,,,30,11/23/1968,21:46,11/23/1968 0:00,10:16:00 PM,129,9.3,,8.7,,84,Brosme brosme (cusk),5.4,2
196817,AL,1968,FALL,263,1360,9,Representative,111,,, ,, ,, ,, ,44.283333,-67.383333,,,30,11/23/1968,23:51,11/24/1968 0:00,12:21:00 AM,202,8.3,,8.9,,84,Brosme brosme (cusk),12.7,2
196817,AL,1968,FALL,264,1380,4,Representative,111,,, ,, ,, ,, ,44.266667,-67.55,,,30,11/24/1968,1:37,11/24/1968 0:00,2:07:00 AM,135,10,,9,,84,Brosme brosme (cusk),2.3,1
196817,AL,1968,FALL,267,1390,2,Representative,111,,, ,, ,, ,, ,43.716667,-69.05,,,30,11/24/1968,18:02,11/24/1968 0:00,6:32:00 PM,86,8.9,,8.3,,84,Brosme brosme (cusk),5.9,1
196817,AL,1968,FALL,269,1380,1,Representative,111,,, ,, ,, ,, ,43.416667,-69.1,,,30,11/24/1968,22:00,11/24/1968 0:00,10:30:00 PM,167,7.3,,8.8,,84,Brosme brosme (cusk),5.9,1
196817,AL,1968,FALL,270,1380,2,Representative,111,,, ,, ,, ,, ,43.5,-69.45,,,30,11/25/1968,4:20,11/25/1968 0:00,4:50:00 AM,141,7.6,,8.5,,84,Brosme brosme (cusk),2.3,1
196817,AL,1968,FALL,273,1270,4,Representative,131,,, ,, ,, ,, ,43.033333,-69.983333,,,35,11/25/1968,13:35,11/25/1968 0:00,2:10:00 PM,170,7.6,,8.9,,84,Brosme brosme (cusk),11.3,3
196817,AL,1968,FALL,274,1370,3,Representative,111,,, ,, ,, ,, ,42.95,-69.733333,,,30,11/25/1968,15:50,11/25/1968 0:00,4:20:00 PM,153,5,,7.8,,84,Brosme brosme (cusk),7.3,3
196902,AL,1969,SPRING,140,1170,1,Representative,111,,, ,, ,, ,, ,40.916667,-66.583333,,,30,3/24/1969,6:35,3/24/1969 0:00,7:05:00 AM,126,6.3,,5.3,,84,Brosme brosme (cusk),0,1
196902,AL,1969,SPRING,161,1290,3,Representative,111,,, ,, ,, ,, ,42.283333,-66.733333,,,30,3/26/1969,15:50,3/26/1969 0:00,4:20:00 PM,274,,,4.8,,84,Brosme brosme (cusk),7.3,2
196902,AL,1969,SPRING,168,1300,1,Representative,123,,, ,, ,, ,, ,42.35,-67.133333,,,30,3/27/1969,8:57,3/27/1969 0:00,9:27:00 AM,320,,,5,,84,Brosme brosme (cusk),0,1
196902,AL,1969,SPRING,170,1290,2,Representative,123,,, ,, ,, ,, ,42.25,-67.833333,,,30,3/27/1969,15:12,3/27/1969 0:00,3:42:00 PM,234,,,4.7,,84,Brosme brosme (cusk),5.4,1
196902,AL,1969,SPRING,171,1290,1,Representative,123,,, ,, ,, ,, ,42.183333,-67.9,,,30,3/27/1969,16:40,3/27/1969 0:00,5:10:00 PM,225,6.3,,4.9,,84,Brosme brosme (cusk),15.9,5
196902,AL,1969,SPRING,180,1240,3,Representative,111,,, ,, ,, ,, ,41.833333,-68.55,,,30,3/28/1969,10:42,3/28/1969 0:00,11:12:00 AM,183,,,,,84,Brosme brosme (cusk),1,3
196902,AL,1969,SPRING,188,1240,1,Representative,111,,, ,, ,, ,, ,41.366667,-69.1,,,30,3/29/1969,4:46,3/29/1969 0:00,5:16:00 AM,163,4.5,,4.2,,84,Brosme brosme (cusk),9.1,1
196902,AL,1969,SPRING,192,1280,1,Representative,111,,, ,, ,, ,, ,41.866667,-69.25,,,30,4/2/1969,2:22,4/2/1969 0:00,2:52:00 AM,190,,,4.1,,84,Brosme brosme (cusk),3.2,1
196902,AL,1969,SPRING,194,1240,6,Representative,111,,, ,, ,, ,, ,42.133333,-68.8,,,30,4/2/1969,6:55,4/2/1969 0:00,7:25:00 AM,174,,,4.1,,84,Brosme brosme (cusk),4.1,1
196902,AL,1969,SPRING,195,1290,6,Representative,111,,, ,, ,, ,, ,42.6,-67.766667,,,30,4/2/1969,12:52,4/2/1969 0:00,1:22:00 PM,197,6.8,,4.3,,84,Brosme brosme (cusk),5.4,2
196902,AL,1969,SPRING,196,1290,8,Representative,111,,, ,, ,, ,, ,42.65,-67.433333,,,30,4/2/1969,16:10,4/2/1969 0:00,4:40:00 PM,213,7.6,,3.9,,84,Brosme brosme (cusk),2.3,1
196902,AL,1969,SPRING,198,1290,7,Representative,111,,, ,, ,, ,, ,42.616667,-66.833333,,,30,4/3/1969,2:47,4/3/1969 0:00,3:17:00 AM,208,7.2,,4.2,,84,Brosme brosme (cusk),3.2,1
196902,AL,1969,SPRING,200,1360,1,Representative,111,,, ,, ,, ,, ,42.816667,-67.216667,,,30,4/3/1969,6:51,4/3/1969 0:00,7:21:00 AM,215,,,,,84,Brosme brosme (cusk),1.4,2
196902,AL,1969,SPRING,201,1360,3,Representative,111,,, ,, ,, ,, ,42.883333,-67.05,,,30,4/3/1969,9:15,4/3/1969 0:00,9:45:00 AM,195,,,,,84,Brosme brosme (cusk),4,2
196902,AL,1969,SPRING,202,1340,1,Non-Representative,142,,, ,, ,, ,, ,43.016667,-66.683333,,,12,4/3/1969,12:12,4/3/1969 0:00,12:24:00 PM,154,5.8,,3.1,,84,Brosme brosme (cusk),1.4,1
196902,AL,1969,SPRING,204,1310,6,Representative,121,,, ,, ,, ,, ,42.866667,-66.133333,,,27,4/3/1969,21:10,4/3/1969 0:00,9:37:00 PM,135,,,2.9,,84,Brosme brosme (cusk),5,1
196902,AL,1969,SPRING,206,1310,5,Representative,111,,, ,, ,, ,, ,42.866667,-65.65,,,30,4/4/1969,3:45,4/4/1969 0:00,4:15:00 AM,128,4,,2.2,,84,Brosme brosme (cusk),2.3,1
196902,AL,1969,SPRING,217,1410,5,Representative,111,,, ,, ,, ,, ,43.133333,-65.15,,,30,4/5/1969,6:39,4/5/1969 0:00,7:09:00 AM,146,5,,2.6,,84,Brosme brosme (cusk),7.3,5
196902,AL,1969,SPRING,219,1340,2,Representative,123,,, ,, ,, ,, ,43.65,-66.7,,,30,4/5/1969,18:42,4/5/1969 0:00,7:12:00 PM,127,3.6,,2.4,,84,Brosme brosme (cusk),6.8,2
196902,AL,1969,SPRING,226,1340,5,Representative,111,,, ,, ,, ,, ,43.983333,-66.783333,,,30,4/6/1969,15:35,4/6/1969 0:00,4:05:00 PM,111,4.2,,3.1,,84,Brosme brosme (cusk),5,2
196902,AL,1969,SPRING,230,1350,2,Representative,111,,, ,, ,, ,, ,44.283333,-67.133333,,,30,4/7/1969,0:29,4/7/1969 0:00,12:59:00 AM,132,4.9,,3,,84,Brosme brosme (cusk),5.4,2
196902,AL,1969,SPRING,249,1380,2,Representative,111,,, ,, ,, ,, ,43.416667,-69.8,,,30,4/8/1969,23:05,4/8/1969 0:00,11:35:00 PM,130,4.4,,3.9,,84,Brosme brosme (cusk),8.6,1
196902,AL,1969,SPRING,254,1270,2,Representative,123,,, ,, ,, ,, ,42.716667,-70.066667,,,30,4/9/1969,10:30,4/9/1969 0:00,11:00:00 AM,120,4.6,,3.4,,84,Brosme brosme (cusk),4.5,3
196902,AL,1969,SPRING,255,1260,5,Representative,111,,, ,, ,, ,, ,42.683333,-70.2,,,30,4/9/1969,12:53,4/9/1969 0:00,1:23:00 PM,91,3.9,,3.9,,84,Brosme brosme (cusk),3.2,2
196902,AL,1969,SPRING,256,1260,4,Representative,111,,, ,, ,, ,, ,42.65,-70.15,,,30,4/9/1969,14:17,4/9/1969 0:00,2:47:00 PM,91,4,,4,,84,Brosme brosme (cusk),4.5,1
196902,AL,1969,SPRING,260,1270,1,Representative,111,,, ,, ,, ,, ,42.116667,-69.75,,,30,4/9/1969,21:28,4/9/1969 0:00,9:58:00 PM,190,5,,4,,84,Brosme brosme (cusk),17.7,4
196911,AL,1969,FALL,152,1180,1,Representative,111,,, ,, ,, ,, ,41.216667,-66.25,,,30,11/3/1969,9:28,11/3/1969 0:00,9:58:00 AM,298,9.2,,14,,84,Brosme brosme (cusk),1.8,1
196911,AL,1969,FALL,166,1290,2,Representative,123,,, ,, ,, ,, ,42.233333,-67.433333,,,30,11/4/1969,21:41,11/4/1969 0:00,10:11:00 PM,245,7.2,,11.3,,84,Brosme brosme (cusk),5.4,1
196911,AL,1969,FALL,174,1290,1,Representative,111,,, ,, ,, ,, ,41.833333,-68.45,,,30,11/5/1969,15:43,11/5/1969 0:00,4:13:00 PM,205,6.2,,10.5,,84,Brosme brosme (cusk),1.4,1
196911,AL,1969,FALL,178,1240,2,Representative,111,,, ,, ,, ,, ,41.683333,-69,,,30,11/7/1969,13:23,11/7/1969 0:00,1:53:00 PM,174,5.6,,10.6,,84,Brosme brosme (cusk),4.1,1
196911,AL,1969,FALL,186,1280,5,Representative,111,,, ,, ,, ,, ,42.666667,-68.533333,,,30,11/14/1969,8:40,11/14/1969 0:00,9:10:00 AM,192,7,,10.2,,84,Brosme brosme (cusk),0.5,1
196911,AL,1969,FALL,187,1290,7,Representative,123,,, ,, ,, ,, ,42.666667,-68.466667,,,30,11/14/1969,10:16,11/14/1969 0:00,10:46:00 AM,189,,,11,,84,Brosme brosme (cusk),0.5,1
196911,AL,1969,FALL,197,1410,2,Representative,111,,, ,, ,, ,, ,42.633333,-64.583333,,,30,11/15/1969,22:30,11/15/1969 0:00,11:00:00 PM,121,7.2,,11.8,,84,Brosme brosme (cusk),2.7,1
196911,AL,1969,FALL,199,1410,4,Representative,111,,, ,, ,, ,, ,42.866667,-64.283333,,,30,11/16/1969,5:32,11/16/1969 0:00,6:02:00 AM,117,8,,11.6,,84,Brosme brosme (cusk),2.7,1
196911,AL,1969,FALL,206,1310,7,Representative,111,,, ,, ,, ,, ,42.966667,-65.366667,,,30,11/17/1969,1:50,11/17/1969 0:00,2:20:00 AM,145,4.9,,9.9,,84,Brosme brosme (cusk),1.8,2
196911,AL,1969,FALL,207,1310,6,Representative,111,,, ,, ,, ,, ,42.8,-65.35,,,30,11/17/1969,3:30,11/17/1969 0:00,4:00:00 AM,122,4.4,,11.2,,84,Brosme brosme (cusk),1.8,1
196911,AL,1969,FALL,217,1360,1,Representative,111,,, ,, ,, ,, ,42.9,-66.666667,,,30,11/18/1969,11:00,11/18/1969 0:00,11:30:00 AM,207,8.4,,10.4,,84,Brosme brosme (cusk),2.1,2
196911,AL,1969,FALL,218,1340,3,Representative,111,,, ,, ,, ,, ,43.816667,-66.766667,,,30,11/18/1969,17:20,11/18/1969 0:00,5:50:00 PM,128,8.7,,10,,84,Brosme brosme (cusk),2.1,1
196911,AL,1969,FALL,220,1340,2,Representative,111,,, ,, ,, ,, ,43.8,-67.083333,,,30,11/18/1969,20:14,11/18/1969 0:00,8:44:00 PM,154,7.1,,9.3,,84,Brosme brosme (cusk),4.5,3
196911,AL,1969,FALL,222,1350,1,Representative,111,,, ,, ,, ,, ,44.166667,-66.8,,,30,11/19/1969,0:44,11/19/1969 0:00,1:14:00 AM,177,7.9,,10,,84,Brosme brosme (cusk),5.4,1
196911,AL,1969,FALL,232,1380,4,Representative,111,,, ,, ,, ,, ,43.733333,-68.166667,,,30,11/20/1969,6:03,11/20/1969 0:00,6:33:00 AM,170,7,,9.6,,84,Brosme brosme (cusk),3.8,1
196911,AL,1969,FALL,235,1360,5,Representative,111,,, ,, ,, ,, ,43.366667,-67.733333,,,30,11/20/1969,13:09,11/20/1969 0:00,1:39:00 PM,241,7,,9.6,,84,Brosme brosme (cusk),5.4,1
196911,AL,1969,FALL,238,1360,3,Representative,111,,, ,, ,, ,, ,43.016667,-67.8,,,30,11/20/1969,21:40,11/20/1969 0:00,10:10:00 PM,172,7.2,,10,,84,Brosme brosme (cusk),7.3,7
196911,AL,1969,FALL,239,1380,1,Representative,111,,, ,, ,, ,, ,43.283333,-68.316667,,,30,11/21/1969,1:10,11/21/1969 0:00,1:40:00 AM,201,6.7,,9.8,,84,Brosme brosme (cusk),1.8,1
196911,AL,1969,FALL,243,1370,4,Representative,111,,, ,, ,, ,, ,43.233333,-69.25,,,30,11/21/1969,10:44,11/21/1969 0:00,11:14:00 AM,169,8,,9.2,,84,Brosme brosme (cusk),12.7,1
196911,AL,1969,FALL,245,1400,3,Representative,132,,, ,, ,, ,, ,43.55,-69.716667,,,22,11/21/1969,17:46,11/21/1969 0:00,6:08:00 PM,102,8,,9,,84,Brosme brosme (cusk),0.7,1
196911,AL,1969,FALL,250,1280,7,Representative,111,,, ,, ,, ,, ,43.033333,-69.85,,,30,11/22/1969,5:39,11/22/1969 0:00,6:09:00 AM,192,5.1,,8.3,,84,Brosme brosme (cusk),9.5,1
196911,AL,1969,FALL,251,1370,2,Representative,111,,, ,, ,, ,, ,42.966667,-69.516667,,,30,11/22/1969,7:55,11/22/1969 0:00,8:25:00 AM,151,5.2,,8.3,,84,Brosme brosme (cusk),6.4,2
196911,AL,1969,FALL,254,1270,2,Representative,111,,, ,, ,, ,, ,42.7,-70.116667,,,30,11/22/1969,14:25,11/22/1969 0:00,2:55:00 PM,116,8.8,,8,,84,Brosme brosme (cusk),0.9,2
196911,AL,1969,FALL,255,1270,1,Representative,111,,, ,, ,, ,, ,42.533333,-69.983333,,,30,11/22/1969,15:53,11/22/1969 0:00,4:23:00 PM,160,6.7,,8.2,,84,Brosme brosme (cusk),4.1,1
196911,AL,1969,FALL,263,1280,2,Representative,111,,, ,, ,, ,, ,42.15,-69.433333,,,30,11/23/1969,7:45,11/23/1969 0:00,8:15:00 AM,200,5.8,,9,,84,Brosme brosme (cusk),7.8,2
197003,AL,1970,SPRING,6,1240,2,Representative,111,,, ,, ,, ,, ,41.9,-68.766667,,,30,3/13/1970,18:58,3/13/1970 0:00,7:28:00 PM,171,6.3,,4.2,,84,Brosme brosme (cusk),0.5,1
197003,AL,1970,SPRING,7,1240,5,Representative,111,,, ,, ,, ,, ,41.95,-68.416667,,,30,3/13/1970,21:40,3/13/1970 0:00,10:10:00 PM,179,8.8,,4.3,,84,Brosme brosme (cusk),0.5,1
197003,AL,1970,SPRING,20,1180,3,Representative,123,,, ,, ,, ,, ,42,-65.833333,,,30,3/16/1970,3:35,3/16/1970 0:00,4:05:00 AM,229,6.1,,2.2,,84,Brosme brosme (cusk),10,3
